section_number, image_url, image_format, image_resolution_mpp, image_width, image_height, atlas_url, atlas_format, viewer_url
1069,data2d/specimen_1/Specimen_1_1069.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1069&type=hd
1072,data2d/specimen_1/Specimen_1_1072.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1072&type=hd
1075,data2d/specimen_1/Specimen_1_1075.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1075&type=hd
1078,data2d/specimen_1/Specimen_1_1078.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1078&type=hd
1081,data2d/specimen_1/Specimen_1_1081.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1081&type=hd
1084,data2d/specimen_1/Specimen_1_1084.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1084&type=hd
1087,data2d/specimen_1/Specimen_1_1087.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1087&type=hd
1090,data2d/specimen_1/Specimen_1_1090.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1090&type=hd
1093,data2d/specimen_1/Specimen_1_1093.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1093&type=hd
1096,data2d/specimen_1/Specimen_1_1096.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1096.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1096
1099,data2d/specimen_1/Specimen_1_1099.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1099&type=hd
1102,data2d/specimen_1/Specimen_1_1102.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1102.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1102
1105,data2d/specimen_1/Specimen_1_1105.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1105&type=hd
1108,data2d/specimen_1/Specimen_1_1108.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1108&type=hd
1111,data2d/specimen_1/Specimen_1_1111.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1111&type=hd
1114,data2d/specimen_1/Specimen_1_1114.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1114&type=hd
1117,data2d/specimen_1/Specimen_1_1117.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1117&type=hd
1120,data2d/specimen_1/Specimen_1_1120.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1120&type=hd
1123,data2d/specimen_1/Specimen_1_1123.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1123&type=hd
1129,data2d/specimen_1/Specimen_1_1129.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1129&type=hd
1132,data2d/specimen_1/Specimen_1_1132.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1132&type=hd
1141,data2d/specimen_1/Specimen_1_1141.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1141.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1141
1162,data2d/specimen_1/Specimen_1_1162.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1162&type=hd
1165,data2d/specimen_1/Specimen_1_1165.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1165&type=hd
1168,data2d/specimen_1/Specimen_1_1168.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1168&type=hd
1171,data2d/specimen_1/Specimen_1_1171.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1171.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1171
1177,data2d/specimen_1/Specimen_1_1177.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1177&type=hd
1183,data2d/specimen_1/Specimen_1_1183.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1183&type=hd
1186,data2d/specimen_1/Specimen_1_1186.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1186&type=hd
1189,data2d/specimen_1/Specimen_1_1189.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1189&type=hd
1192,data2d/specimen_1/Specimen_1_1192.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1192&type=hd
1195,data2d/specimen_1/Specimen_1_1195.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1195&type=hd
1198,data2d/specimen_1/Specimen_1_1198.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1198&type=hd
1201,data2d/specimen_1/Specimen_1_1201.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1201.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1201
1210,data2d/specimen_1/Specimen_1_1210.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1210&type=hd
1213,data2d/specimen_1/Specimen_1_1213.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1213&type=hd
1216,data2d/specimen_1/Specimen_1_1216.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1216&type=hd
1219,data2d/specimen_1/Specimen_1_1219.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1219&type=hd
1222,data2d/specimen_1/Specimen_1_1222.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1222&type=hd
1225,data2d/specimen_1/Specimen_1_1225.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1225.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1225
1228,data2d/specimen_1/Specimen_1_1228.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1228&type=hd
1234,data2d/specimen_1/Specimen_1_1234.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1234.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1234
1237,data2d/specimen_1/Specimen_1_1237.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1237&type=hd
1240,data2d/specimen_1/Specimen_1_1240.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1240&type=hd
1243,data2d/specimen_1/Specimen_1_1243.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1243&type=hd
1249,data2d/specimen_1/Specimen_1_1249.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1249&type=hd
1255,data2d/specimen_1/Specimen_1_1255.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1255.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1255
1258,data2d/specimen_1/Specimen_1_1258.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1258&type=hd
1264,data2d/specimen_1/Specimen_1_1264.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1264&type=hd
1267,data2d/specimen_1/Specimen_1_1267.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1267&type=hd
1270,data2d/specimen_1/Specimen_1_1270.tif,tif,1,64000,64000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_1/Specimen_1_1270.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1270
1273,data2d/specimen_1/Specimen_1_1273.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1273&type=hd
1279,data2d/specimen_1/Specimen_1_1279.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1279&type=hd
1291,data2d/specimen_1/Specimen_1_1291.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1291&type=hd
1294,data2d/specimen_1/Specimen_1_1294.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1294&type=hd
1297,data2d/specimen_1/Specimen_1_1297.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1297&type=hd
1300,data2d/specimen_1/Specimen_1_1300.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1300&type=hd
1303,data2d/specimen_1/Specimen_1_1303.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1303&type=hd
1306,data2d/specimen_1/Specimen_1_1306.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1306&type=hd
1315,data2d/specimen_1/Specimen_1_1315.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1315&type=hd
1318,data2d/specimen_1/Specimen_1_1318.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1318&type=hd
1321,data2d/specimen_1/Specimen_1_1321.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1321&type=hd
1324,data2d/specimen_1/Specimen_1_1324.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1324&type=hd
1327,data2d/specimen_1/Specimen_1_1327.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1327&type=hd
1330,data2d/specimen_1/Specimen_1_1330.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1330&type=hd
1333,data2d/specimen_1/Specimen_1_1333.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1333&type=hd
1339,data2d/specimen_1/Specimen_1_1339.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1339&type=hd
1342,data2d/specimen_1/Specimen_1_1342.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1342&type=hd
1345,data2d/specimen_1/Specimen_1_1345.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1345&type=hd
1348,data2d/specimen_1/Specimen_1_1348.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1348&type=hd
1357,data2d/specimen_1/Specimen_1_1357.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1357&type=hd
1360,data2d/specimen_1/Specimen_1_1360.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1360&type=hd
1363,data2d/specimen_1/Specimen_1_1363.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1363&type=hd
1366,data2d/specimen_1/Specimen_1_1366.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1366&type=hd
1369,data2d/specimen_1/Specimen_1_1369.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1369&type=hd
1372,data2d/specimen_1/Specimen_1_1372.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1372&type=hd
1375,data2d/specimen_1/Specimen_1_1375.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1375&type=hd
1378,data2d/specimen_1/Specimen_1_1378.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1378&type=hd
1381,data2d/specimen_1/Specimen_1_1381.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1381&type=hd
1384,data2d/specimen_1/Specimen_1_1384.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1384&type=hd
1387,data2d/specimen_1/Specimen_1_1387.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1387&type=hd
1390,data2d/specimen_1/Specimen_1_1390.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1390&type=hd
1393,data2d/specimen_1/Specimen_1_1393.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1393&type=hd
1396,data2d/specimen_1/Specimen_1_1396.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1396&type=hd
1399,data2d/specimen_1/Specimen_1_1399.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1399&type=hd
1414,data2d/specimen_1/Specimen_1_1414.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1414&type=hd
1417,data2d/specimen_1/Specimen_1_1417.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1417&type=hd
1420,data2d/specimen_1/Specimen_1_1420.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1420&type=hd
1423,data2d/specimen_1/Specimen_1_1423.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1423&type=hd
1426,data2d/specimen_1/Specimen_1_1426.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1426&type=hd
1429,data2d/specimen_1/Specimen_1_1429.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1429&type=hd
1432,data2d/specimen_1/Specimen_1_1432.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1432&type=hd
1441,data2d/specimen_1/Specimen_1_1441.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1441&type=hd
1444,data2d/specimen_1/Specimen_1_1444.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1444&type=hd
1447,data2d/specimen_1/Specimen_1_1447.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1447&type=hd
1450,data2d/specimen_1/Specimen_1_1450.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1450&type=hd
1456,data2d/specimen_1/Specimen_1_1456.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1456&type=hd
1459,data2d/specimen_1/Specimen_1_1459.tif,tif,4,16000,16000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=0&region=-1&section=1459&type=hd
