section_number, image_url, image_format, image_resolution_mpp, image_width, image_height, atlas_url, atlas_format, viewer_url
1168,data2d/specimen_5/Specimen_5_1168.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1168.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1168
1174,data2d/specimen_5/Specimen_5_1174.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1174&type=hd
1177,data2d/specimen_5/Specimen_5_1177.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1177&type=hd
1180,data2d/specimen_5/Specimen_5_1180.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1180.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1180
1186,data2d/specimen_5/Specimen_5_1186.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1186&type=hd
1189,data2d/specimen_5/Specimen_5_1189.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1189&type=hd
1192,data2d/specimen_5/Specimen_5_1192.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1192&type=hd
1204,data2d/specimen_5/Specimen_5_1204.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1204.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1204
1213,data2d/specimen_5/Specimen_5_1213.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1213&type=hd
1216,data2d/specimen_5/Specimen_5_1216.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1216.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1216
1219,data2d/specimen_5/Specimen_5_1219.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1219&type=hd
1228,data2d/specimen_5/Specimen_5_1228.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1228.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1228
1234,data2d/specimen_5/Specimen_5_1234.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1234&type=hd
1240,data2d/specimen_5/Specimen_5_1240.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1240.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1240
1246,data2d/specimen_5/Specimen_5_1246.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1246&type=hd
1249,data2d/specimen_5/Specimen_5_1249.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1249&type=hd
1252,data2d/specimen_5/Specimen_5_1252.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1252&type=hd
1255,data2d/specimen_5/Specimen_5_1255.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1255&type=hd
1258,data2d/specimen_5/Specimen_5_1258.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1258.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1258
1261,data2d/specimen_5/Specimen_5_1261.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1261&type=hd
1264,data2d/specimen_5/Specimen_5_1264.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1264&type=hd
1267,data2d/specimen_5/Specimen_5_1267.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1267&type=hd
1273,data2d/specimen_5/Specimen_5_1273.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1273.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1273
1279,data2d/specimen_5/Specimen_5_1279.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1279&type=hd
1282,data2d/specimen_5/Specimen_5_1282.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1282&type=hd
1285,data2d/specimen_5/Specimen_5_1285.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1285&type=hd
1288,data2d/specimen_5/Specimen_5_1288.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1288.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1288
1291,data2d/specimen_5/Specimen_5_1291.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1291&type=hd
1294,data2d/specimen_5/Specimen_5_1294.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1294&type=hd
1297,data2d/specimen_5/Specimen_5_1297.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1297&type=hd
1300,data2d/specimen_5/Specimen_5_1300.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1300.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1300
1306,data2d/specimen_5/Specimen_5_1306.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1306&type=hd
1315,data2d/specimen_5/Specimen_5_1315.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1315&type=hd
1318,data2d/specimen_5/Specimen_5_1318.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1318.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1318
1321,data2d/specimen_5/Specimen_5_1321.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1321&type=hd
1324,data2d/specimen_5/Specimen_5_1324.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1324&type=hd
1327,data2d/specimen_5/Specimen_5_1327.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1327&type=hd
1330,data2d/specimen_5/Specimen_5_1330.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1330&type=hd
1333,data2d/specimen_5/Specimen_5_1333.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1333.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1333
1336,data2d/specimen_5/Specimen_5_1336.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1336&type=hd
1339,data2d/specimen_5/Specimen_5_1339.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1339&type=hd
1342,data2d/specimen_5/Specimen_5_1342.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1342.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1342
1348,data2d/specimen_5/Specimen_5_1348.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1348&type=hd
1357,data2d/specimen_5/Specimen_5_1357.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1357&type=hd
1363,data2d/specimen_5/Specimen_5_1363.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1363&type=hd
1366,data2d/specimen_5/Specimen_5_1366.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1366&type=hd
1375,data2d/specimen_5/Specimen_5_1375.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1375&type=hd
1378,data2d/specimen_5/Specimen_5_1378.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1378&type=hd
1384,data2d/specimen_5/Specimen_5_1384.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1384&type=hd
1387,data2d/specimen_5/Specimen_5_1387.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1387&type=hd
1390,data2d/specimen_5/Specimen_5_1390.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1390&type=hd
1393,data2d/specimen_5/Specimen_5_1393.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1393&type=hd
1396,data2d/specimen_5/Specimen_5_1396.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1396.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1396
1399,data2d/specimen_5/Specimen_5_1399.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1399&type=hd
1402,data2d/specimen_5/Specimen_5_1402.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1402&type=hd
1405,data2d/specimen_5/Specimen_5_1405.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1405&type=hd
1411,data2d/specimen_5/Specimen_5_1411.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1411&type=hd
1414,data2d/specimen_5/Specimen_5_1414.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1414.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1414
1417,data2d/specimen_5/Specimen_5_1417.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1417&type=hd
1420,data2d/specimen_5/Specimen_5_1420.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1420&type=hd
1423,data2d/specimen_5/Specimen_5_1423.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1423&type=hd
1429,data2d/specimen_5/Specimen_5_1429.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1429&type=hd
1432,data2d/specimen_5/Specimen_5_1432.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1432.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1432
1435,data2d/specimen_5/Specimen_5_1435.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1435&type=hd
1438,data2d/specimen_5/Specimen_5_1438.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1438&type=hd
1441,data2d/specimen_5/Specimen_5_1441.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1441&type=hd
1444,data2d/specimen_5/Specimen_5_1444.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1444.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1444
1447,data2d/specimen_5/Specimen_5_1447.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1447&type=hd
1450,data2d/specimen_5/Specimen_5_1450.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1450&type=hd
1453,data2d/specimen_5/Specimen_5_1453.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1453&type=hd
1456,data2d/specimen_5/Specimen_5_1456.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1456.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1456
1462,data2d/specimen_5/Specimen_5_1462.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1462&type=hd
1465,data2d/specimen_5/Specimen_5_1465.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1465&type=hd
1468,data2d/specimen_5/Specimen_5_1468.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1468.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1468
1480,data2d/specimen_5/Specimen_5_1480.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1480&type=hd
1486,data2d/specimen_5/Specimen_5_1486.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1486.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1486
1489,data2d/specimen_5/Specimen_5_1489.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1489&type=hd
1495,data2d/specimen_5/Specimen_5_1495.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1495&type=hd
1498,data2d/specimen_5/Specimen_5_1498.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1498.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1498
1507,data2d/specimen_5/Specimen_5_1507.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1507&type=hd
1510,data2d/specimen_5/Specimen_5_1510.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1510&type=hd
1513,data2d/specimen_5/Specimen_5_1513.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1513&type=hd
1516,data2d/specimen_5/Specimen_5_1516.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1516.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1516
1519,data2d/specimen_5/Specimen_5_1519.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1519&type=hd
1534,data2d/specimen_5/Specimen_5_1534.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1534.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1534
1537,data2d/specimen_5/Specimen_5_1537.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1537&type=hd
1540,data2d/specimen_5/Specimen_5_1540.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1540&type=hd
1546,data2d/specimen_5/Specimen_5_1546.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1546.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1546
1549,data2d/specimen_5/Specimen_5_1549.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1549&type=hd
1552,data2d/specimen_5/Specimen_5_1552.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1552&type=hd
1555,data2d/specimen_5/Specimen_5_1555.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1555.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1555
1558,data2d/specimen_5/Specimen_5_1558.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1558&type=hd
1561,data2d/specimen_5/Specimen_5_1561.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1561&type=hd
1564,data2d/specimen_5/Specimen_5_1564.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1564&type=hd
1567,data2d/specimen_5/Specimen_5_1567.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1567&type=hd
1570,data2d/specimen_5/Specimen_5_1570.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1570&type=hd
1573,data2d/specimen_5/Specimen_5_1573.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1573&type=hd
1579,data2d/specimen_5/Specimen_5_1579.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1579.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1579
1585,data2d/specimen_5/Specimen_5_1585.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1585&type=hd
1588,data2d/specimen_5/Specimen_5_1588.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1588&type=hd
1591,data2d/specimen_5/Specimen_5_1591.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1591&type=hd
1594,data2d/specimen_5/Specimen_5_1594.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1594&type=hd
1597,data2d/specimen_5/Specimen_5_1597.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1597&type=hd
1606,data2d/specimen_5/Specimen_5_1606.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1606.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1606
1609,data2d/specimen_5/Specimen_5_1609.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1609&type=hd
1612,data2d/specimen_5/Specimen_5_1612.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1612&type=hd
1615,data2d/specimen_5/Specimen_5_1615.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1615&type=hd
1618,data2d/specimen_5/Specimen_5_1618.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1618&type=hd
1621,data2d/specimen_5/Specimen_5_1621.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1621&type=hd
1633,data2d/specimen_5/Specimen_5_1633.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1633.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1633
1639,data2d/specimen_5/Specimen_5_1639.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1639&type=hd
1642,data2d/specimen_5/Specimen_5_1642.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1642&type=hd
1645,data2d/specimen_5/Specimen_5_1645.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1645.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1645
1648,data2d/specimen_5/Specimen_5_1648.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1648&type=hd
1657,data2d/specimen_5/Specimen_5_1657.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1657&type=hd
1660,data2d/specimen_5/Specimen_5_1660.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1660&type=hd
1663,data2d/specimen_5/Specimen_5_1663.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1663&type=hd
1666,data2d/specimen_5/Specimen_5_1666.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1666&type=hd
1669,data2d/specimen_5/Specimen_5_1669.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1669.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1669
1672,data2d/specimen_5/Specimen_5_1672.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1672&type=hd
1675,data2d/specimen_5/Specimen_5_1675.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1675&type=hd
1678,data2d/specimen_5/Specimen_5_1678.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1678&type=hd
1681,data2d/specimen_5/Specimen_5_1681.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1681.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1681
1684,data2d/specimen_5/Specimen_5_1684.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1684&type=hd
1687,data2d/specimen_5/Specimen_5_1687.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1687&type=hd
1690,data2d/specimen_5/Specimen_5_1690.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1690.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1690
1693,data2d/specimen_5/Specimen_5_1693.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1693&type=hd
1696,data2d/specimen_5/Specimen_5_1696.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1696&type=hd
1699,data2d/specimen_5/Specimen_5_1699.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1699&type=hd
1702,data2d/specimen_5/Specimen_5_1702.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1702.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1702
1705,data2d/specimen_5/Specimen_5_1705.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1705&type=hd
1708,data2d/specimen_5/Specimen_5_1708.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1708&type=hd
1711,data2d/specimen_5/Specimen_5_1711.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1711&type=hd
1720,data2d/specimen_5/Specimen_5_1720.tif,tif,1,80000,80000,https://dharani-fetal-brain-atlas.s3.us-west-2.amazonaws.com/data2d/specimen_5/Specimen_5_1720.json,geojson,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1720
1723,data2d/specimen_5/Specimen_5_1723.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1723&type=hd
1726,data2d/specimen_5/Specimen_5_1726.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1726&type=hd
1729,data2d/specimen_5/Specimen_5_1729.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1729&type=hd
1732,data2d/specimen_5/Specimen_5_1732.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1732&type=hd
1735,data2d/specimen_5/Specimen_5_1735.tif,tif,4,20000,20000,,,https://brainportal.humanbrain.in/code/2dviewer/annotation/public?data=4&region=-1&section=1735&type=hd
